ride_id,date,duration_min,station_A_id,station_A_name,station_B_id
22688,4/16/2017,10.2,5,Powell St BART …,61
59647,4/20/2017,10.7,16,Steuart St at M…,30
19334,4/10/2017,9.97,58,Market St at 10…,67
32394,4/25/2017,3.4,21,Montgomery St B…,16
41927,4/6/2017,7.5,5,Powell St BART …,61
81424,4/19/2017,11.8,21,Montgomery St B…,30
49557,4/4/2017,16,81,Berry St at 4th…,108
87407,4/9/2017,13.2,3,Powell St BART …,343
36144,4/25/2017,9.55,81,Berry St at 4th…,27
64824,4/4/2017,11.2,3,Powell St BART …,356
45355,4/15/2017,9.47,21,Montgomery St B…,30
33959,4/20/2017,4.3,6,The Embarcadero…,15
73668,4/22/2017,12.8,15,San Francisco F…,81
20302,4/21/2017,4.43,6,The Embarcadero…,15
38324,4/17/2017,42.9,21,Montgomery St B…,20
84077,4/24/2017,17.8,3,Powell St BART …,104
19750,4/7/2017,19,5,Powell St BART …,126
18903,4/15/2017,11.1,16,Steuart St at M…,30
27890,4/28/2017,4.7,6,The Embarcadero…,16
32110,4/5/2017,5.78,21,Montgomery St B…,11
21678,4/14/2017,19.8,6,The Embarcadero…,78
90436,4/22/2017,9.97,16,Steuart St at M…,30
99638,4/15/2017,11.9,15,San Francisco F…,66
86332,4/15/2017,17.8,67,San Francisco C…,122
92566,4/16/2017,7.55,30,San Francisco C…,116
33707,4/19/2017,4.32,21,Montgomery St B…,15
18773,4/8/2017,5.15,6,The Embarcadero…,16
72178,4/26/2017,8.23,6,The Embarcadero…,23
93751,4/5/2017,18,21,Montgomery St B…,81
46526,4/7/2017,7.12,58,Market St at 10…,5
82535,4/20/2017,8.77,15,San Francisco F…,284
46361,4/16/2017,12.5,5,Powell St BART …,74
36430,4/28/2017,11.4,81,Berry St at 4th…,19
27774,4/30/2017,7.52,21,Montgomery St B…,30
51525,4/16/2017,12.8,15,San Francisco F…,364
79831,4/9/2017,7.42,5,Powell St BART …,44
56192,4/11/2017,7.88,6,The Embarcadero…,22
55402,4/11/2017,2.62,58,Market St at 10…,75
53702,4/19/2017,2.78,81,Berry St at 4th…,80
96868,4/30/2017,6.78,15,San Francisco F…,9
56512,4/29/2017,17.7,3,Powell St BART …,52
75412,4/10/2017,4.78,6,The Embarcadero…,16
97741,4/23/2017,36,3,Powell St BART …,21
58657,4/29/2017,21.2,58,Market St at 10…,28
36672,4/2/2017,27.8,6,The Embarcadero…,15
65234,4/25/2017,8.13,21,Montgomery St B…,321
84957,4/30/2017,29.2,15,San Francisco F…,122
87300,4/6/2017,13.5,15,San Francisco F…,8
79811,4/20/2017,28.2,67,San Francisco C…,58
95383,4/14/2017,7.3,3,Powell St BART …,58
18350,4/14/2017,7.85,6,The Embarcadero…,24
41418,4/6/2017,5.88,58,Market St at 10…,108
83170,4/18/2017,4.77,58,Market St at 10…,60
21368,4/2/2017,14.3,5,Powell St BART …,28
85818,4/24/2017,7.97,58,Market St at 10…,85
82725,4/8/2017,8.18,58,Market St at 10…,109
53147,4/11/2017,7.45,3,Powell St BART …,61
61612,4/21/2017,4.75,21,Montgomery St B…,36
81346,4/25/2017,11.1,16,Steuart St at M…,81
20866,4/7/2017,5.83,5,Powell St BART …,33
90952,4/19/2017,3.88,81,Berry St at 4th…,91
26880,4/23/2017,3.72,21,Montgomery St B…,17
90078,4/8/2017,8.77,67,San Francisco C…,5
55959,4/27/2017,5.53,3,Powell St BART …,321
26100,4/10/2017,6.02,3,Powell St BART …,323
39393,4/5/2017,19,3,Powell St BART …,95
24843,4/17/2017,20.4,15,San Francisco F…,400
13730,4/23/2017,4.75,81,Berry St at 4th…,104
49516,4/6/2017,11.4,81,Berry St at 4th…,44
41742,4/8/2017,22,16,Steuart St at M…,355
11068,4/20/2017,13.7,3,Powell St BART …,6
53474,4/6/2017,11.6,5,Powell St BART …,369
82425,4/15/2017,5.57,58,Market St at 10…,62
92669,4/28/2017,16.8,3,Powell St BART …,64
60089,4/17/2017,3.63,5,Powell St BART …,321
92074,4/3/2017,6.4,5,Powell St BART …,61
31017,4/28/2017,18.6,3,Powell St BART …,123
17858,4/15/2017,18,16,Steuart St at M…,104
12121,4/20/2017,11.6,5,Powell St BART …,323
83146,4/1/2017,22.2,81,Berry St at 4th…,59
30087,4/5/2017,7.8,21,Montgomery St B…,49
32315,4/11/2017,7.3,58,Market St at 10…,89
99413,4/15/2017,9.25,3,Powell St BART …,93
33462,4/20/2017,8.88,58,Market St at 10…,324
86786,4/2/2017,10.8,81,Berry St at 4th…,3
33363,4/30/2017,8.58,16,Steuart St at M…,6
39385,4/16/2017,7.22,3,Powell St BART …,9
49853,4/30/2017,15.3,16,Steuart St at M…,364
59486,4/23/2017,7.4,15,San Francisco F…,19
76388,4/19/2017,10.4,5,Powell St BART …,411
81407,4/10/2017,4.77,67,San Francisco C…,92
41084,4/19/2017,6.23,6,The Embarcadero…,17
24316,4/27/2017,7.48,6,The Embarcadero…,14
18837,4/17/2017,5.38,5,Powell St BART …,41
25578,4/7/2017,39.9,6,The Embarcadero…,6
54923,4/29/2017,5.95,6,The Embarcadero…,16
67619,4/6/2017,26.1,6,The Embarcadero…,400
42396,4/12/2017,11.6,3,Powell St BART …,58
81808,4/4/2017,11.2,15,San Francisco F…,50
71806,4/21/2017,6.37,6,The Embarcadero…,323
24681,4/23/2017,20.1,16,Steuart St at M…,116
51436,4/19/2017,13.2,81,Berry St at 4th…,20
18748,4/2/2017,15.6,67,San Francisco C…,3
79870,4/24/2017,8.02,15,San Francisco F…,28
57017,4/4/2017,4.75,3,Powell St BART …,16
31993,4/22/2017,5.58,81,Berry St at 4th…,93
77534,4/29/2017,6.7,6,The Embarcadero…,323
16545,4/26/2017,4.85,15,San Francisco F…,21
41720,4/23/2017,2.32,58,Market St at 10…,44
21829,4/27/2017,6.35,3,Powell St BART …,37
43241,4/11/2017,12.5,81,Berry St at 4th…,22
92828,4/22/2017,21,21,Montgomery St B…,74
71397,4/1/2017,10,67,San Francisco C…,28
37858,4/22/2017,25.2,21,Montgomery St B…,8
74025,4/24/2017,23.8,21,Montgomery St B…,8
49564,4/19/2017,13.5,81,Berry St at 4th…,20
19558,4/18/2017,27.2,67,San Francisco C…,6
78827,4/27/2017,6.9,58,Market St at 10…,3
96085,4/16/2017,7.12,67,San Francisco C…,37
23760,4/3/2017,19.5,3,Powell St BART …,6
25531,4/1/2017,19.5,3,Powell St BART …,6
65966,4/30/2017,11.9,21,Montgomery St B…,77
50769,4/2/2017,8.65,16,Steuart St at M…,50
15372,4/2/2017,9.85,81,Berry St at 4th…,22
46035,4/8/2017,5.77,21,Montgomery St B…,49
17965,4/26/2017,10.6,5,Powell St BART …,64
70135,4/20/2017,5.08,58,Market St at 10…,5
71939,4/14/2017,8.65,58,Market St at 10…,20
69175,4/25/2017,2.98,5,Powell St BART …,5
54440,4/13/2017,2.37,15,San Francisco F…,23
85836,4/7/2017,3.5,81,Berry St at 4th…,93
15460,4/8/2017,16.3,30,San Francisco C…,25
71577,4/29/2017,14.6,3,Powell St BART …,66
33770,4/3/2017,6.15,3,Powell St BART …,15
25914,4/22/2017,3.07,81,Berry St at 4th…,64
87270,4/16/2017,10.4,5,Powell St BART …,24
65622,4/27/2017,4.2,67,San Francisco C…,50
66428,4/22/2017,10.1,30,San Francisco C…,23
16093,4/29/2017,3.68,5,Powell St BART …,321
29339,4/24/2017,8.27,3,Powell St BART …,27
58284,4/1/2017,16.2,58,Market St at 10…,81
90975,4/12/2017,8.32,58,Market St at 10…,63
70716,4/18/2017,4.65,81,Berry St at 4th…,104
73700,4/21/2017,4.37,5,Powell St BART …,21
52363,4/14/2017,13,81,Berry St at 4th…,324
47029,4/8/2017,9.13,30,San Francisco C…,28
35434,4/24/2017,8.68,5,Powell St BART …,20
19188,4/28/2017,21,30,San Francisco C…,74
92213,4/30/2017,8.52,6,The Embarcadero…,15
56070,4/23/2017,2.07,5,Powell St BART …,5
78182,4/5/2017,6.7,5,Powell St BART …,58
82595,4/17/2017,7.22,67,San Francisco C…,350
31406,4/26/2017,10,5,Powell St BART …,102
13620,4/27/2017,7.45,58,Market St at 10…,21
78916,4/25/2017,7.63,58,Market St at 10…,21
11014,4/25/2017,8.6,3,Powell St BART …,91
73738,4/11/2017,10.5,67,San Francisco C…,126
21501,4/23/2017,35,21,Montgomery St B…,66
91418,4/26/2017,34.4,21,Montgomery St B…,66
76989,4/4/2017,16.3,5,Powell St BART …,345
28557,4/13/2017,11,5,Powell St BART …,88
36866,4/8/2017,6,58,Market St at 10…,58
78621,4/15/2017,11.2,81,Berry St at 4th…,126
71491,4/27/2017,7.48,15,San Francisco F…,3
67861,4/4/2017,13.2,81,Berry St at 4th…,14
33990,4/13/2017,4.25,5,Powell St BART …,64
45500,4/3/2017,5.83,16,Steuart St at M…,25
93020,4/7/2017,42.8,58,Market St at 10…,58
66651,4/1/2017,7.25,67,San Francisco C…,23
54871,4/6/2017,7.17,30,San Francisco C…,104
62528,4/13/2017,4.65,67,San Francisco C…,321
15223,4/26/2017,2.78,16,Steuart St at M…,24
35808,4/28/2017,17.3,3,Powell St BART …,345
69911,4/26/2017,12,81,Berry St at 4th…,19
45041,4/17/2017,6.1,81,Berry St at 4th…,104
93092,4/23/2017,5.52,21,Montgomery St B…,49
44157,4/21/2017,5.23,6,The Embarcadero…,11
47053,4/6/2017,9.03,81,Berry St at 4th…,3
24994,4/10/2017,11.7,58,Market St at 10…,67
67750,4/13/2017,3.02,81,Berry St at 4th…,91
43686,4/6/2017,11.4,6,The Embarcadero…,19
44409,4/9/2017,5.37,58,Market St at 10…,5
47582,4/8/2017,4.4,16,Steuart St at M…,8
30945,4/1/2017,10.9,58,Market St at 10…,66
11735,4/16/2017,13.2,58,Market St at 10…,104
24627,4/22/2017,9.73,3,Powell St BART …,67
88385,4/2/2017,7.88,6,The Embarcadero…,16
35641,4/8/2017,23.7,67,San Francisco C…,58
21441,4/14/2017,35.2,58,Market St at 10…,44
40654,4/12/2017,8.92,3,Powell St BART …,30
37462,4/26/2017,12.4,67,San Francisco C…,22
73723,4/8/2017,17.5,67,San Francisco C…,21
54372,4/9/2017,18,16,Steuart St at M…,76
21760,4/8/2017,15.2,30,San Francisco C…,58
53283,4/25/2017,14.9,67,San Francisco C…,22
65977,4/9/2017,5.85,21,Montgomery St B…,36
55843,4/20/2017,3.58,16,Steuart St at M…,23
44682,4/1/2017,13.3,67,San Francisco C…,14
89422,4/3/2017,10.7,81,Berry St at 4th…,3
33333,4/8/2017,8.52,15,San Francisco F…,284
93226,4/2/2017,11.7,30,San Francisco C…,25
60629,4/1/2017,7.87,3,Powell St BART …,50
31942,4/9/2017,6.87,67,San Francisco C…,89
82590,4/23/2017,11.4,67,San Francisco C…,77
63105,4/7/2017,7.63,81,Berry St at 4th…,24
69901,4/13/2017,8.1,67,San Francisco C…,89
53962,4/29/2017,5.05,67,San Francisco C…,79
79304,4/20/2017,3.45,58,Market St at 10…,5
37339,4/14/2017,4.75,67,San Francisco C…,79
78725,4/28/2017,16.6,21,Montgomery St B…,90
15580,4/16/2017,16.3,30,San Francisco C…,9
16924,4/7/2017,15.8,30,San Francisco C…,20
92336,4/4/2017,15.5,30,San Francisco C…,6
60110,4/13/2017,13.4,30,San Francisco C…,21
98178,4/12/2017,12.4,30,San Francisco C…,16
41664,4/25/2017,11,3,Powell St BART …,93
63502,4/27/2017,11.9,67,San Francisco C…,20
89199,4/13/2017,11.5,30,San Francisco C…,23
32724,4/20/2017,11.8,30,San Francisco C…,9
68394,4/10/2017,6.62,3,Powell St BART …,15
45201,4/30/2017,12,67,San Francisco C…,9
15287,4/9/2017,11.9,81,Berry St at 4th…,23
34606,4/12/2017,9.05,30,San Francisco C…,27
14291,4/8/2017,16,58,Market St at 10…,355
25367,4/7/2017,7.33,21,Montgomery St B…,50
82173,4/25/2017,4.8,81,Berry St at 4th…,93
20949,4/15/2017,9.85,30,San Francisco C…,24
22963,4/19/2017,10.2,67,San Francisco C…,3
30728,4/17/2017,9.62,30,San Francisco C…,22
12486,4/11/2017,9.95,67,San Francisco C…,26
77115,4/7/2017,10.2,21,Montgomery St B…,81
22219,4/19/2017,6.87,67,San Francisco C…,36
21234,4/23/2017,10.5,30,San Francisco C…,21
18166,4/26/2017,6.02,67,San Francisco C…,350
12257,4/3/2017,11.5,58,Market St at 10…,16
85976,4/6/2017,15.9,16,Steuart St at M…,104
90931,4/7/2017,3.72,3,Powell St BART …,47
95839,4/4/2017,7.4,30,San Francisco C…,27
73639,4/10/2017,6.27,67,San Francisco C…,89
42812,4/17/2017,4.93,15,San Francisco F…,21
39890,4/16/2017,8.35,67,San Francisco C…,78
23460,4/8/2017,4.9,67,San Francisco C…,321
20540,4/21/2017,10.9,58,Market St at 10…,21
34997,4/3/2017,7.4,67,San Francisco C…,26
82784,4/12/2017,7.02,3,Powell St BART …,81
62451,4/21/2017,45.2,30,San Francisco C…,77
95295,4/14/2017,8.97,58,Market St at 10…,113
11294,4/5/2017,18,16,Steuart St at M…,126
69162,4/14/2017,4.93,16,Steuart St at M…,28
23477,4/28/2017,5.82,3,Powell St BART …,80
46812,4/6/2017,48,30,San Francisco C…,60
85148,4/9/2017,3.42,30,San Francisco C…,79
62314,4/1/2017,4.83,5,Powell St BART …,63
59090,4/20/2017,4.63,58,Market St at 10…,356
76263,4/14/2017,3.22,21,Montgomery St B…,37
79756,4/19/2017,5.62,58,Market St at 10…,356
88402,4/5/2017,5.55,58,Market St at 10…,356
83288,4/2/2017,8.72,3,Powell St BART …,66
39567,4/1/2017,9.68,81,Berry St at 4th…,15
87408,4/28/2017,11,81,Berry St at 4th…,3
47321,4/20/2017,14,81,Berry St at 4th…,17
39319,4/30/2017,9.72,21,Montgomery St B…,81
26831,4/4/2017,9.7,15,San Francisco F…,66
17262,4/27/2017,10.4,58,Market St at 10…,20
86459,4/26/2017,12.2,15,San Francisco F…,6
76469,4/26/2017,8.08,58,Market St at 10…,21
52411,4/11/2017,12.8,16,Steuart St at M…,81
61560,4/5/2017,23,6,The Embarcadero…,89
84067,4/22/2017,2.85,58,Market St at 10…,87
59297,4/4/2017,15.1,58,Market St at 10…,66
23769,4/19/2017,9.02,81,Berry St at 4th…,22
34771,4/3/2017,9.13,81,Berry St at 4th…,22
96817,4/1/2017,4.45,3,Powell St BART …,47
10284,4/7/2017,3.88,15,San Francisco F…,20
46649,4/5/2017,6.73,81,Berry St at 4th…,36
53777,4/29/2017,13.8,15,San Francisco F…,81
22830,4/23/2017,9.7,15,San Francisco F…,66
56151,4/9/2017,4.5,5,Powell St BART …,80
25568,4/25/2017,7.13,3,Powell St BART …,81
27050,4/24/2017,7.18,5,Powell St BART …,80
96731,4/17/2017,6.22,81,Berry St at 4th…,36
28493,4/21/2017,6.6,15,San Francisco F…,6
27258,4/5/2017,19.3,15,San Francisco F…,126
35073,4/24/2017,23.5,67,San Francisco C…,23
15410,4/12/2017,5.33,81,Berry St at 4th…,47
82807,4/2/2017,15.5,16,Steuart St at M…,81
83424,4/22/2017,8.15,21,Montgomery St B…,81
56589,4/18/2017,5.63,67,San Francisco C…,321
48944,4/4/2017,5.12,15,San Francisco F…,21
82250,4/10/2017,18.9,30,San Francisco C…,14
98425,4/15/2017,10.8,67,San Francisco C…,88
63561,4/23/2017,5.53,21,Montgomery St B…,343
88741,4/22/2017,9.97,58,Market St at 10…,37
37047,4/8/2017,22.4,15,San Francisco F…,376
11160,4/1/2017,6.72,5,Powell St BART …,67
13124,4/24/2017,14.8,58,Market St at 10…,50
18920,4/11/2017,7.63,58,Market St at 10…,350
13138,4/5/2017,15.6,81,Berry St at 4th…,6
32470,4/11/2017,3.25,58,Market St at 10…,59
60468,4/15/2017,15.7,6,The Embarcadero…,50
65715,4/15/2017,13.5,30,San Francisco C…,22
18418,4/25/2017,13.1,30,San Francisco C…,4
17473,4/24/2017,4.83,67,San Francisco C…,104
72417,4/10/2017,11.6,67,San Francisco C…,5
71456,4/15/2017,7.07,5,Powell St BART …,350
46229,4/15/2017,6.85,58,Market St at 10…,123
29618,4/20/2017,8.53,58,Market St at 10…,21
16754,4/12/2017,17.5,30,San Francisco C…,21
61370,4/9/2017,12.9,81,Berry St at 4th…,17
80011,4/29/2017,12.8,67,San Francisco C…,5
99677,4/25/2017,20.1,30,San Francisco C…,6
81161,4/4/2017,5.95,21,Montgomery St B…,3
61817,4/3/2017,12.8,16,Steuart St at M…,81
12069,4/7/2017,12.4,67,San Francisco C…,16
85250,4/4/2017,23.4,67,San Francisco C…,95
46367,4/24/2017,8.55,58,Market St at 10…,17
77248,4/8/2017,13.7,30,San Francisco C…,14
69798,4/21/2017,9.08,81,Berry St at 4th…,23
62084,4/5/2017,14.7,30,San Francisco C…,14
43799,4/24/2017,6.23,5,Powell St BART …,80
95008,4/6/2017,8.37,58,Market St at 10…,356
68667,4/4/2017,13.4,30,San Francisco C…,9
95823,4/3/2017,11.9,67,San Francisco C…,3
91642,4/11/2017,15,30,San Francisco C…,20
80644,4/10/2017,7.75,21,Montgomery St B…,50
62163,4/29/2017,10.1,30,San Francisco C…,58
58722,4/23/2017,17.2,15,San Francisco F…,93
48756,4/5/2017,11.1,67,San Francisco C…,15
50092,4/24/2017,7.88,67,San Francisco C…,101
56143,4/25/2017,8.8,30,San Francisco C…,19
26924,4/11/2017,5.52,81,Berry St at 4th…,321
75983,4/10/2017,10.8,30,San Francisco C…,363
81413,4/15/2017,11.4,30,San Francisco C…,363
17979,4/19/2017,5.07,5,Powell St BART …,64
93051,4/28/2017,6.77,3,Powell St BART …,80
80406,4/10/2017,8.22,16,Steuart St at M…,50
31274,4/13/2017,8.6,21,Montgomery St B…,343
73004,4/27/2017,12.6,30,San Francisco C…,8
40392,4/24/2017,7.8,30,San Francisco C…,88
42679,4/3/2017,9.12,67,San Francisco C…,3
26473,4/18/2017,7.57,21,Montgomery St B…,66
64961,4/10/2017,9.93,81,Berry St at 4th…,101
56302,4/8/2017,12.1,81,Berry St at 4th…,15
49973,4/12/2017,6.75,58,Market St at 10…,90
51238,4/10/2017,15.7,6,The Embarcadero…,343
76331,4/7/2017,9.87,30,San Francisco C…,22
43044,4/7/2017,18.5,30,San Francisco C…,16
19083,4/6/2017,9.13,67,San Francisco C…,22
43473,4/17/2017,9.47,30,San Francisco C…,77
59687,4/20/2017,15.4,81,Berry St at 4th…,10
65930,4/1/2017,15.3,81,Berry St at 4th…,10
42218,4/5/2017,10.2,81,Berry St at 4th…,16
11087,4/10/2017,6.5,5,Powell St BART …,58
61329,4/13/2017,10.6,67,San Francisco C…,23
56915,4/10/2017,10.5,67,San Francisco C…,21
73229,4/2/2017,9.25,30,San Francisco C…,23
82228,4/15/2017,9.13,67,San Francisco C…,114
89098,4/23/2017,19,58,Market St at 10…,114
92390,4/15/2017,14.9,81,Berry St at 4th…,15
65275,4/8/2017,17,21,Montgomery St B…,126
60011,4/3/2017,8.78,67,San Francisco C…,116
86158,4/2/2017,7.63,6,The Embarcadero…,23
11777,4/6/2017,9.45,67,San Francisco C…,19
42517,4/14/2017,12.1,81,Berry St at 4th…,22
77095,4/27/2017,14,67,San Francisco C…,58
86287,4/15/2017,11.4,15,San Francisco F…,50
38924,4/19/2017,8.92,67,San Francisco C…,77
11365,4/9/2017,6.73,67,San Francisco C…,89
11407,4/23/2017,8.3,30,San Francisco C…,19
63508,4/25/2017,10.8,67,San Francisco C…,23
17536,4/15/2017,20.1,15,San Francisco F…,115
88030,4/22/2017,6.03,58,Market St at 10…,3
51596,4/16/2017,5.58,5,Powell St BART …,80
81464,4/8/2017,8.1,16,Steuart St at M…,6
89206,4/29/2017,6.82,16,Steuart St at M…,6
62016,4/9/2017,6.4,30,San Francisco C…,62
24537,4/21/2017,13.6,67,San Francisco C…,77
61891,4/23/2017,13.7,81,Berry St at 4th…,17
10263,4/16/2017,22.2,3,Powell St BART …,30
80799,4/9/2017,4.62,30,San Francisco C…,90
57177,4/2/2017,4.32,5,Powell St BART …,64
42822,4/24/2017,9.25,67,San Francisco C…,5
98582,4/9/2017,12.2,81,Berry St at 4th…,22
96856,4/11/2017,12.6,16,Steuart St at M…,81
69338,4/24/2017,8.97,16,Steuart St at M…,6
31287,4/11/2017,9.28,16,Steuart St at M…,6
77204,4/4/2017,5.22,21,Montgomery St B…,343
73844,4/7/2017,12.6,58,Market St at 10…,66
14468,4/24/2017,16.4,67,San Francisco C…,58
86472,4/18/2017,9.43,67,San Francisco C…,22
46764,4/28/2017,10.9,81,Berry St at 4th…,22
23738,4/11/2017,9.95,67,San Francisco C…,21
38021,4/22/2017,8.2,67,San Francisco C…,22
81754,4/1/2017,15.6,15,San Francisco F…,90
89575,4/11/2017,6.13,81,Berry St at 4th…,321
25553,4/28/2017,12.8,58,Market St at 10…,13
99853,4/26/2017,10.6,67,San Francisco C…,19
33895,4/6/2017,9.58,67,San Francisco C…,3
33878,4/21/2017,12.5,58,Market St at 10…,80
29396,4/10/2017,8.18,67,San Francisco C…,23
53210,4/25/2017,7.72,30,San Francisco C…,284
31640,4/18/2017,8.13,30,San Francisco C…,22
26983,4/3/2017,6.28,81,Berry St at 4th…,36
14146,4/3/2017,9.18,67,San Francisco C…,58
68338,4/2/2017,7.42,67,San Francisco C…,5
11277,4/26/2017,8.73,67,San Francisco C…,363
33620,4/8/2017,15.2,15,San Francisco F…,371
22877,4/28/2017,9.58,67,San Francisco C…,22
99256,4/13/2017,7.57,16,Steuart St at M…,3
91546,4/8/2017,6.8,67,San Francisco C…,36
77576,4/2/2017,4.33,21,Montgomery St B…,37
53942,4/27/2017,7.22,3,Powell St BART …,16
99914,4/6/2017,7.38,30,San Francisco C…,25
21151,4/23/2017,7.85,67,San Francisco C…,21
75949,4/17/2017,9.25,81,Berry St at 4th…,23
64291,4/14/2017,6.1,81,Berry St at 4th…,28
95231,4/7/2017,17.6,15,San Francisco F…,104
76639,4/13/2017,11.3,58,Market St at 10…,25
55973,4/8/2017,9.72,81,Berry St at 4th…,16
43978,4/6/2017,5.28,67,San Francisco C…,101
52167,4/11/2017,53.2,67,San Francisco C…,80
41636,4/10/2017,8.7,15,San Francisco F…,50
66905,4/17/2017,7.98,15,San Francisco F…,50
52291,4/7/2017,5.82,67,San Francisco C…,89
61598,4/23/2017,4.42,67,San Francisco C…,364
97070,4/12/2017,11.6,15,San Francisco F…,81
28125,4/28/2017,6.08,67,San Francisco C…,101
64927,4/19/2017,15.7,5,Powell St BART …,81
28513,4/17/2017,12.8,81,Berry St at 4th…,15
81670,4/8/2017,9.22,81,Berry St at 4th…,15
46044,4/15/2017,7.68,15,San Francisco F…,284
62619,4/14/2017,4.13,67,San Francisco C…,36
38932,4/14/2017,9.25,5,Powell St BART …,90
83814,4/26/2017,11.1,16,Steuart St at M…,364
63003,4/27/2017,6.22,15,San Francisco F…,6
89831,4/17/2017,9.55,58,Market St at 10…,47
13511,4/1/2017,8.28,16,Steuart St at M…,6
43008,4/18/2017,1.25,15,San Francisco F…,16
40974,4/18/2017,5.28,15,San Francisco F…,6
26727,4/20/2017,11.4,16,Steuart St at M…,50
76009,4/27/2017,4.38,15,San Francisco F…,22
20803,4/10/2017,10.6,6,The Embarcadero…,23
24092,4/10/2017,4.92,6,The Embarcadero…,16
19368,4/21/2017,3.82,15,San Francisco F…,9
36362,4/9/2017,14.6,67,San Francisco C…,58
13374,4/19/2017,12.4,15,San Francisco F…,81
91661,4/23/2017,12.6,16,Steuart St at M…,81
40486,4/23/2017,7.38,15,San Francisco F…,66
24779,4/18/2017,4.93,21,Montgomery St B…,343
38394,4/18/2017,1.6,16,Steuart St at M…,15
28708,4/12/2017,3.03,81,Berry St at 4th…,50
66614,4/12/2017,18.4,67,San Francisco C…,6
31156,4/28/2017,4.05,58,Market St at 10…,88
36870,4/21/2017,8.67,58,Market St at 10…,47
78753,4/29/2017,2.43,58,Market St at 10…,44
18870,4/24/2017,7.32,58,Market St at 10…,350
21731,4/4/2017,7,58,Market St at 10…,90
50627,4/20/2017,7.72,5,Powell St BART …,80
39723,4/23/2017,7.43,21,Montgomery St B…,49
17590,4/10/2017,7.33,58,Market St at 10…,21
40087,4/5/2017,10.9,3,Powell St BART …,17
11373,4/2/2017,7.48,58,Market St at 10…,3
